Size,Injection_Rate,Routing,Latency,Throughput,Inflight
4,0.10733668341708542,VALIANT,9.840814461922562,5.6592227106736255,3.0077385523464764
4,0.10733668341708542,RAN_MIN,5.57839247008428,6.388962238081576,3.35371024112642
4,0.11482412060301507,DOR,14.304714865563295,9.014711927021349,2.5881488790457405
4,0.11482412060301507,VALIANT,10.369553901583162,8.659309275671083,2.4432356693386548
4,0.11482412060301507,RAN_MIN,7.929637997863212,8.24777817707374,3.0508587854793077
4,0.12231155778894472,DOR,14.271212998797047,6.417698065644949,2.688524903747887
4,0.12231155778894472,VALIANT,10.63477321403522,5.08398090351482,4.0229551914963615
4,0.12231155778894472,RAN_MIN,6.107721211589337,4.15530010937009,3.237190700419806
4,0.12979899497487438,DOR,14.854353037915516,3.8847236895218273,4.1778375024158985
4,0.12979899497487438,VALIANT,11.84004185002734,6.649035918779972,3.64473249504682
4,0.12979899497487438,RAN_MIN,6.9280374556792585,7.092818383286552,2.6428470635580656
4,0.13728643216080402,DOR,15.473426789372375,7.752069046071456,3.064423363394386
4,0.13728643216080402,VALIANT,12.188699251720607,6.0248420235328854,3.2697915647767655
4,0.13728643216080402,RAN_MIN,7.359280471600817,8.521247965908538,4.314773817512606
4,0.14477386934673367,DOR,11.746431274379251,5.693165415454968,3.3326715945327745
4,0.14477386934673367,VALIANT,11.223476886124256,5.957542064303975,4.5119579943425725
4,0.14477386934673367,RAN_MIN,7.215881022148627,5.493728020220557,4.045893029680274
4,0.15226130653266332,DOR,13.836568077614654,3.6166367135328694,4.993616157677151
4,0.15226130653266332,VALIANT,13.286059366532772,6.7042455142886155,3.160115535806316
4,0.15226130653266332,RAN_MIN,7.834960800584076,4.075747445907645,4.158771294709723
4,0.15974874371859296,DOR,11.62632596122079,3.416780880200297,4.665524713789274
4,0.15974874371859296,VALIANT,13.978150015518164,6.177980819011449,5.8714824789096705
4,0.15974874371859296,RAN_MIN,11.253233050413705,4.1880674576757535,5.336846552429251
4,0.1672361809045226,DOR,13.061718164271454,5.022542855024825,5.575423358126345
4,0.1672361809045226,VALIANT,11.009562401462086,3.8257216148354725,3.794310347140673
4,0.1672361809045226,RAN_MIN,8.89097805302831,4.05629013635523,4.359315289155084
4,0.17472361809045225,DOR,12.955237128447498,4.018115518325137,6.102676787184728
4,0.17472361809045225,VALIANT,12.352242895910404,5.2879857239120724,5.360794854904026
4,0.17472361809045225,RAN_MIN,11.722160675468492,6.253461070697147,5.347541848987104
4,0.1822110552763819,DOR,17.283827738428485,5.4072757134785805,5.552801813020221
4,0.1822110552763819,VALIANT,15.053236673656475,6.2765457347285425,5.703757454608005
4,0.1822110552763819,RAN_MIN,11.571708725432355,6.210718749000144,6.948976183440503
4,0.18969849246231157,DOR,13.860138474053553,5.270719766535205,4.25301585948393
4,0.18969849246231157,VALIANT,14.907748335682834,2.7567014594782204,7.065405257234575
4,0.18969849246231157,RAN_MIN,9.454608568288126,6.196989383419069,4.443427813003485
4,0.19718592964824122,DOR,17.586885586878388,4.375186218402205,5.1086270285997
4,0.19718592964824122,VALIANT,12.60172361471789,2.6091467885968935,4.358929336181532
4,0.19718592964824122,RAN_MIN,11.476981228612757,2.967863673359664,5.237528422781931
4,0.20467336683417087,DOR,13.642905347216086,2.8514109902436178,6.04849193504627
4,0.20467336683417087,VALIANT,12.19416047066413,3.0290354146410885,4.889139726404022
4,0.20467336683417087,RAN_MIN,11.323583325828388,2.85622011000761,4.3617904649039785
4,0.2121608040201005,DOR,17.44068101346494,4.7141493893325,5.521864323521055
4,0.2121608040201005,VALIANT,11.624708073144825,3.512208469394954,6.895003894109689
4,0.2121608040201005,RAN_MIN,11.421130657096741,3.5333318192707277,8.412467108683295
4,0.21964824120603016,DOR,15.864758301672403,2.3799936603294984,6.402872452255107
4,0.21964824120603016,VALIANT,12.482849637102817,3.8837574037877873,7.106237521077732
4,0.21964824120603016,RAN_MIN,12.457294083572677,4.075479126891322,8.543192357223274
4,0.2271356783919598,DOR,17.033060439876305,3.212018469620848,7.395322889048756
4,0.2271356783919598,VALIANT,13.813787473624435,4.17404185864576,5.707221771228208
4,0.2271356783919598,RAN_MIN,11.59513413604719,3.4623682980013175,8.068984198694517
4,0.23462311557788945,DOR,17.838332892686747,3.521119208756109,9.157927774666131
4,0.23462311557788945,VALIANT,13.602910436706958,2.2918619935074314,4.982415693484843
4,0.23462311557788945,RAN_MIN,11.649835606448098,4.832859603697601,7.562493513194211
4,0.2421105527638191,DOR,18.41965183466516,4.626859238737925,8.6611426777644
4,0.2421105527638191,VALIANT,17.674988115087686,2.276314001019073,8.241227210742196
4,0.2421105527638191,RAN_MIN,13.111447084037177,4.56363665007618,7.9509880628888165
4,0.24959798994974874,DOR,17.664386995858237,2.8114145825623185,9.350287672840777
4,0.24959798994974874,VALIANT,13.391646282723068,2.239263437010785,5.821216022594559
4,0.24959798994974874,RAN_MIN,11.826689429905485,2.888061375644463,9.338747799967518
4,0.2570854271356784,DOR,19.55411541270713,2.844068436796195,8.191231813614804
4,0.2570854271356784,VALIANT,15.086691055111515,3.3116128066975445,7.361105991081381
4,0.2570854271356784,RAN_MIN,12.73307382596238,3.030640868357118,9.168849606022889
4,0.26457286432160804,DOR,17.654681216275367,4.48968170272548,8.18697026923857
4,0.26457286432160804,VALIANT,16.593640329661604,1.8907392213801852,5.662804952348277
4,0.26457286432160804,RAN_MIN,14.029210941303655,2.5444500083920123,6.054983240346767
4,0.2720603015075377,DOR,19.773954147070306,2.57142122836098,9.400400109777689
4,0.2720603015075377,VALIANT,18.464848314631105,4.104674974391009,7.9845097714455395
4,0.2720603015075377,RAN_MIN,14.786969296762724,3.6106514216747434,5.592515568989808
4,0.27954773869346733,DOR,19.53023945081833,3.1908036062283482,10.640612993446652
4,0.27954773869346733,VALIANT,15.699677681106653,3.4895186815721786,5.989178897636812
4,0.27954773869346733,RAN_MIN,15.136852963794608,2.0123790280553155,10.612421123383125
4,0.287035175879397,DOR,16.699341591071594,3.372179533292816,10.420067178295279
4,0.287035175879397,VALIANT,17.78515531223224,3.227671841219108,8.375354592292426
4,0.287035175879397,RAN_MIN,15.150852972222205,2.895591644043067,6.953929322029086
4,0.2945226130653266,DOR,17.40682726120939,2.5119345453395976,6.6176281550415545
4,0.2945226130653266,VALIANT,16.133527290715467,3.9239440637696292,7.970678859713328
4,0.2945226130653266,RAN_MIN,14.159855341124155,1.9364741150039995,9.03078956834934
4,0.30201005025125627,DOR,17.29775339594813,3.2311720445693624,11.416411083460607
4,0.30201005025125627,VALIANT,18.42432458381822,2.7094746505120386,8.593445365456713
4,0.30201005025125627,RAN_MIN,15.491340056046093,2.9054387009533245,6.93231766237068
4,0.3094974874371859,DOR,22.175011657570753,3.4936283702224764,6.909201164382369
4,0.3094974874371859,VALIANT,17.441039857113783,2.4087999316846176,12.00930551990999
4,0.3094974874371859,RAN_MIN,16.28457580518124,2.735936785599795,11.630767321407943
4,0.31698492462311556,DOR,19.66581224901535,3.110737405346642,8.349329334259021
4,0.31698492462311556,VALIANT,19.43218125083318,1.5779305992433925,12.453598554123289
4,0.31698492462311556,RAN_MIN,14.223895465930054,2.5785103383073595,6.560058439014577
4,0.3244723618090452,DOR,18.274281983899535,2.3783955497293894,6.978688587472438
4,0.3244723618090452,VALIANT,16.999213508860073,2.395780206511098,8.425806383957665
4,0.3244723618090452,RAN_MIN,16.46110944793662,2.614359719932208,8.011237344204952
4,0.33195979899497485,DOR,22.905193500758507,2.813601447587254,11.992806838068635
4,0.33195979899497485,VALIANT,17.898951126330275,2.0029477962728803,12.717756551355729
4,0.33195979899497485,RAN_MIN,17.754783156305898,3.4649523973896383,8.262987148014098
4,0.3394472361809045,DOR,23.403866171680203,1.848270776503325,7.925135309097413
4,0.3394472361809045,VALIANT,20.073702208727216,1.6311643797494548,11.925473607072465
4,0.3394472361809045,RAN_MIN,16.02165765060667,2.5565967462020875,7.983317329103579
4,0.34693467336683415,DOR,19.01257422867735,2.4734271459059607,8.369647222174335
4,0.34693467336683415,VALIANT,19.851688582364076,1.6541282648124553,12.984630539433322
4,0.34693467336683415,RAN_MIN,15.910738472440457,2.697588525975451,10.844928472518692
4,0.3544221105527638,DOR,20.94887496801534,2.154897343280886,10.624313107998901
4,0.3544221105527638,VALIANT,18.062538795990577,2.1282904551740667,12.36808398623954
4,0.3544221105527638,RAN_MIN,17.652515160511395,2.709718170642547,12.871917363387432
4,0.36190954773869344,DOR,22.36086244956966,1.6910551847701456,13.689691618882762
4,0.36190954773869344,VALIANT,20.84734837302797,2.822114082514909,11.998407068995974
4,0.36190954773869344,RAN_MIN,16.428466145525245,1.9504311381229498,9.646929119563666
4,0.36939698492462314,DOR,22.826701097144923,2.2898238489501685,13.251603182383906
4,0.36939698492462314,VALIANT,19.406532141060335,3.1796204827423065,11.558366972402132
4,0.36939698492462314,RAN_MIN,18.855328411066523,2.6834560812900525,9.835645667455458
4,0.3768844221105528,DOR,20.68363266102254,2.7518860426837253,10.925484936225718
4,0.3768844221105528,VALIANT,22.612044631449837,3.0190454471827577,7.618918961921806
4,0.3768844221105528,RAN_MIN,16.90823983582247,2.332627986981089,12.468923698192762
4,0.38437185929648243,DOR,24.368955602287915,2.570560740971362,13.976853203039004
4,0.38437185929648243,VALIANT,22.638838910571224,3.091764586834117,11.776987879712177
4,0.38437185929648243,RAN_MIN,16.679612326034015,2.8289881904823986,8.835369194710873
4,0.3918592964824121,DOR,25.158252859697683,1.3790464821701292,12.185929047237083
4,0.3918592964824121,VALIANT,19.469938059496293,2.5865485550213294,12.742637824119477
4,0.3918592964824121,RAN_MIN,17.26774833613,2.300871365892126,14.194177404271104
4,0.3993467336683417,DOR,24.74743738112332,1.9970060043440878,10.690551230208627
4,0.3993467336683417,VALIANT,22.474342909454144,2.481833114023367,11.253759146411069
4,0.3993467336683417,RAN_MIN,17.12444469378397,2.1448156561625225,8.434993958088425
4,0.40683417085427137,DOR,26.007525034137913,1.9511052368608348,10.785248424658988
4,0.40683417085427137,VALIANT,23.684265012718996,2.119942434781376,11.746222436266983
4,0.40683417085427137,RAN_MIN,17.622065667671585,1.4015864251143644,13.370582234499285
4,0.414321608040201,DOR,24.386894393921885,1.6080258423105414,10.24007581801234
4,0.414321608040201,VALIANT,22.008918044049267,1.2587119773146065,11.366036956123436
4,0.414321608040201,RAN_MIN,21.114907484987864,2.1722927994560512,9.329040113263558
4,0.42180904522613066,DOR,23.03982468167053,2.1051202951737302,13.73729694099395
4,0.42180904522613066,VALIANT,22.62681557403133,1.248772834086531,8.937363445043854
4,0.42180904522613066,RAN_MIN,19.460781609616603,2.261617127064737,10.214158799725212
4,0.4292964824120603,DOR,24.321746687062323,2.6006163491810863,14.501024727065932
4,0.4292964824120603,VALIANT,24.449516077457012,2.664145287358261,14.013105045771535
4,0.4292964824120603,RAN_MIN,20.59565457965039,1.58755628214949,9.552482160199515
4,0.43678391959798996,DOR,23.024263062175464,2.4461330542436706,8.797415025896411
4,0.43678391959798996,VALIANT,21.380956244640164,2.6559216548725977,17.33497370368139
4,0.43678391959798996,RAN_MIN,22.46840909487532,1.2019978809001637,16.357735184814217
4,0.4442713567839196,DOR,24.92361275495574,1.5951989134519673,9.656322024507466
4,0.4442713567839196,VALIANT,22.770909328122613,1.9680490106058603,16.570754575746445
4,0.4442713567839196,RAN_MIN,19.468887253713362,1.411956372049606,17.74463408463913
4,0.45175879396984925,DOR,23.718160544073914,2.2171622723512447,10.832935615291685
4,0.45175879396984925,VALIANT,24.516962575248264,2.524175167017872,12.887400821396755
4,0.45175879396984925,RAN_MIN,22.21016856908457,1.7202825305940366,15.12676070568529
4,0.4592462311557789,DOR,28.186466028757184,1.2247206610803862,12.845420128135114
4,0.4592462311557789,VALIANT,25.64909367337279,2.5932992571406364,13.582800900488152
4,0.4592462311557789,RAN_MIN,21.445367936635034,2.2314505070255612,13.56124229183952
4,0.46673366834170854,DOR,27.44345196766094,1.4692324497600169,9.823295691480837
4,0.46673366834170854,VALIANT,25.471929445188785,1.5372868997571982,10.032668731124287
4,0.46673366834170854,RAN_MIN,20.28285513738429,1.207419297058588,11.367149280301655
4,0.4742211055276382,DOR,27.60908317696849,1.5117366987934426,16.780343176555817
4,0.4742211055276382,VALIANT,26.90344139182091,2.4772396024823133,17.901948017773776
4,0.4742211055276382,RAN_MIN,21.261239286403395,1.4700280860865542,18.267429827192306
4,0.48170854271356783,DOR,29.03250794129587,1.6607628079356809,14.043581028686972
4,0.48170854271356783,VALIANT,24.7141721868977,1.5164968604201192,11.587079201898225
4,0.48170854271356783,RAN_MIN,22.80366266971118,1.580081595128222,15.861370270356192
4,0.4891959798994975,DOR,25.364451547059048,1.4961128920502127,17.26970884340492
4,0.4891959798994975,VALIANT,23.623462068900242,2.443770554939459,10.525374674017067
4,0.4891959798994975,RAN_MIN,22.952190504101104,1.701723045925342,18.53835138747248
4,0.4966834170854271,DOR,25.846429203487045,2.114548596508863,17.97884820024651
4,0.4966834170854271,VALIANT,25.27440465958612,1.3240869796262997,10.238714697014402
4,0.4966834170854271,RAN_MIN,22.147576867128937,1.4033051821658997,17.767466279846996
4,0.5041708542713568,DOR,27.46519223324126,1.7930099766625645,12.921945133239696
4,0.5041708542713568,VALIANT,25.970507696782885,1.9822172774491627,11.762806627858543
4,0.5041708542713568,RAN_MIN,24.35234680547339,1.6630902976559625,19.75451261024186
4,0.5116582914572865,DOR,30.18280808548471,1.9108380623809509,17.019094523075783
4,0.5116582914572865,VALIANT,24.352981111781407,1.7874417149883635,16.910702621225493
4,0.5116582914572865,RAN_MIN,22.21426379912022,1.1037443677237835,18.41658405415288
4,0.5191457286432161,DOR,26.90954255653894,1.9374892040273646,10.785490387296083
4,0.5191457286432161,VALIANT,27.374596353133,1.000749290749802,15.526870293616923
4,0.5191457286432161,RAN_MIN,24.72139245050562,2.2829975168806187,15.969925317412233
4,0.5266331658291458,DOR,30.834657993878537,2.0178514181073184,17.89629855642532
4,0.5266331658291458,VALIANT,27.903000353076877,1.108429246530352,20.310106602090418
4,0.5266331658291458,RAN_MIN,24.989413070096155,1.1597133200735128,16.076875600119457
4,0.5341206030150754,DOR,28.4640796148463,1.2134856820669788,18.79357856258403
4,0.5341206030150754,VALIANT,27.930766721470846,1.9466500029433822,14.08593481829807
4,0.5341206030150754,RAN_MIN,23.550327485428845,1.8223760268565259,17.336506727669907
4,0.5416080402010051,DOR,27.49870332148851,2.1051751710557927,16.67775601248278
4,0.5416080402010051,VALIANT,24.74838037291062,1.766752670604221,17.166875349081963
4,0.5416080402010051,RAN_MIN,24.765601626131257,1.5948187171714874,14.953540190325837
4,0.5490954773869346,DOR,27.063323024013727,1.199192105253165,15.005925427943001
4,0.5490954773869346,VALIANT,29.234726419591013,2.0031558537452105,13.216995305880113
4,0.5490954773869346,RAN_MIN,24.202065284380502,1.5429810110104016,16.6838844141989
4,0.5565829145728644,DOR,31.65749420409839,1.7091669797488203,13.21352679276127
4,0.5565829145728644,VALIANT,29.75792770779422,1.3757580625871462,11.873230830619903
4,0.5565829145728644,RAN_MIN,26.84275742730845,1.0162862075375638,16.550890096054896
4,0.5640703517587939,DOR,29.82268010694766,1.7271819025346176,18.5604337143391
4,0.5640703517587939,VALIANT,27.101637005815412,1.0895517759408935,17.210851102652576
4,0.5640703517587939,RAN_MIN,24.063250231918555,1.455913132847359,21.91206074358036
4,0.5715577889447236,DOR,31.91287615330684,1.3183734064541153,19.77392790848765
4,0.5715577889447236,VALIANT,28.60823566775848,0.9375039616068953,12.837137499777803
4,0.5715577889447236,RAN_MIN,25.12941866136824,1.5629231932170402,18.307084350653312
4,0.5790452261306532,DOR,32.950085305804734,1.0383001546740491,20.557831194251232
4,0.5790452261306532,VALIANT,26.672776910897404,1.2882991642321748,14.877184687324142
4,0.5790452261306532,RAN_MIN,24.68695850213387,1.526671812868699,14.065127698631086
4,0.5865326633165829,DOR,30.073759255217055,0.902957099389495,13.935678836422314
4,0.5865326633165829,VALIANT,30.338359737974024,0.8767298695512128,21.153734673441587
4,0.5865326633165829,RAN_MIN,27.536043722885196,1.798386515944223,12.656125666040678
4,0.5940201005025125,DOR,28.942923891282398,1.6026663478549223,20.876754146743682
4,0.5940201005025125,VALIANT,27.42126348825018,1.4913168815203193,13.625871537561533
4,0.5940201005025125,RAN_MIN,28.687643786733616,1.9131406107266216,21.154932548193642
4,0.6015075376884422,DOR,30.12049108957129,1.647197014313106,18.118562467479
4,0.6015075376884422,VALIANT,29.79269772147679,1.3819973153905785,20.636961544964603
4,0.6015075376884422,RAN_MIN,26.426920896384708,1.9180140685267102,14.621280936268503
4,0.6089949748743718,DOR,31.623458993643943,1.5862306778668207,22.549064797436774
4,0.6089949748743718,VALIANT,27.39794824308284,1.1775105948331195,21.370131744244514
4,0.6089949748743718,RAN_MIN,29.046476436465813,1.881258426680104,20.094272621575435
4,0.6164824120603015,DOR,31.128591976587636,0.8762896804436946,13.591063771121021
4,0.6164824120603015,VALIANT,32.024558995909075,1.4712211995376947,19.9041713680918
4,0.6164824120603015,RAN_MIN,27.31792836232208,1.4030306443637661,20.16583923028992
4,0.6239698492462311,DOR,32.845682284893236,1.614422452735431,14.071654658250077
4,0.6239698492462311,VALIANT,28.080615715070437,1.36789544004126,22.77997711481427
4,0.6239698492462311,RAN_MIN,27.73341838562715,0.8754086556630571,19.910124194159536
4,0.6314572864321608,DOR,32.58911113324068,1.5070612326909394,24.042987122715676
4,0.6314572864321608,VALIANT,30.115835563586863,1.0950863621091407,19.80990589346439
4,0.6314572864321608,RAN_MIN,29.061953111387457,1.1150107651320156,22.98102460093546
4,0.6389447236180904,DOR,32.757540793411145,0.9998367275429142,19.743127644480627
4,0.6389447236180904,VALIANT,31.867699917710038,1.7147700629326048,23.089404464982493
4,0.6389447236180904,RAN_MIN,27.59885279528788,1.782232200927942,13.161974279426548
4,0.6464321608040201,DOR,34.14858829312106,1.1331536301857008,17.173923791212435
4,0.6464321608040201,VALIANT,33.336725931102514,1.8381840143995312,22.563179572771382
4,0.6464321608040201,RAN_MIN,29.48129893239742,0.8333920685540088,23.411793581875312
4,0.6539195979899497,DOR,35.49078467414178,0.8686205220232772,22.186354029130122
4,0.6539195979899497,VALIANT,32.82788755663752,0.9933389475505889,19.87460606140453
4,0.6539195979899497,RAN_MIN,31.026891562792812,1.5107626551493847,26.044133534582773
4,0.6614070351758794,DOR,35.648228810042035,1.6029572643965597,15.486902249591903
4,0.6614070351758794,VALIANT,32.716780992510095,1.4901538543435449,18.767889640669672
4,0.6614070351758794,RAN_MIN,28.184365994596366,0.8886099771330533,17.567542964214624
4,0.668894472361809,DOR,32.61515814973544,0.8454068105530644,21.766175349918424
4,0.668894472361809,VALIANT,32.81141650860451,1.0644116226727858,26.0054900634811
4,0.668894472361809,RAN_MIN,27.901029649768567,1.3685565807421831,17.584007701724737
4,0.6763819095477387,DOR,34.801099800415244,1.7179694129852154,24.42125806530909
4,0.6763819095477387,VALIANT,34.584453798387734,1.0106336120082147,23.23741648874148
4,0.6763819095477387,RAN_MIN,30.341989081256607,1.74880725808794,13.684264419934363
4,0.6838693467336683,DOR,35.83794242537102,1.4966306367583397,19.466758126541983
4,0.6838693467336683,VALIANT,32.050950574042886,1.2567936975815894,20.246048941983243
4,0.6838693467336683,RAN_MIN,28.495389528041812,1.450967236332426,19.174194047132197
4,0.691356783919598,DOR,32.80253783446528,1.7060818826463262,24.338560944002815
4,0.691356783919598,VALIANT,33.68405653797684,1.219812049970653,15.7199319188626
4,0.691356783919598,RAN_MIN,29.99851866193382,1.3353435698177807,19.178854491326206
4,0.6988442211055276,DOR,34.514248230169,1.282941329189662,15.74529107377332
4,0.6988442211055276,VALIANT,34.97493089226727,0.7926520728236027,14.642650467505177
4,0.6988442211055276,RAN_MIN,30.491228545834208,1.573261937959068,27.15010156165191
4,0.7063316582914573,DOR,34.93742470381927,1.1961976985062666,23.481069037538386
4,0.7063316582914573,VALIANT,34.53351247805585,1.5850976974028579,15.777897662974318
4,0.7063316582914573,RAN_MIN,33.2413163870859,1.1048031375251828,26.4013838669656
4,0.7138190954773869,DOR,37.379689176445304,0.8655963439740528,16.70846727742372
4,0.7138190954773869,VALIANT,33.03228505329886,1.466778015400849,24.860354167187296
4,0.7138190954773869,RAN_MIN,31.420828553583192,1.1350862080067332,16.417287676745318
4,0.7213065326633166,DOR,36.805485722765596,0.9194969786717939,23.123599487291607
4,0.7213065326633166,VALIANT,34.613055333969065,1.030210883746271,25.10256976817103
4,0.7213065326633166,RAN_MIN,30.229819730682156,1.3933964665020466,18.54431918505123
4,0.7287939698492463,DOR,37.70211655524694,0.8672703904922847,19.239465681980484
4,0.7287939698492463,VALIANT,35.264851390916526,0.7810038850404608,17.671847320453704
4,0.7287939698492463,RAN_MIN,33.940449283038255,1.325967336828419,18.758633130673594
4,0.7362814070351759,DOR,37.7311009454375,1.004003036016696,25.753082899905543
4,0.7362814070351759,VALIANT,36.54911997129761,0.7769646640081725,21.508158562191056
4,0.7362814070351759,RAN_MIN,33.73046147832525,1.5759602712145737,15.340251757887115
4,0.7437688442211056,DOR,39.71890833445065,1.3184036923332607,25.947326594724036
4,0.7437688442211056,VALIANT,35.34427900479445,1.3263800660846718,16.270864177398504
4,0.7437688442211056,RAN_MIN,33.38561150087845,0.8324089592470567,27.197241626936112
4,0.7512562814070352,DOR,35.06779896762132,1.356260517452418,28.210119517512652
4,0.7512562814070352,VALIANT,33.21647959301117,0.7441900913574696,17.618972604544222
4,0.7512562814070352,RAN_MIN,34.604414323385086,0.8531056094883593,22.803363190870044
4,0.7587437185929649,DOR,39.92442169623729,1.4988925719305022,27.19322393680394
4,0.7587437185929649,VALIANT,36.47644466379703,0.9180314618765285,22.17388920479954
4,0.7587437185929649,RAN_MIN,32.76753845482684,1.3760705019985386,24.455385622624746
4,0.7662311557788944,DOR,36.471592493716564,1.0938635990357097,16.32959995651979
4,0.7662311557788944,VALIANT,33.72759140712368,1.5484728210810752,29.41499701809767
4,0.7662311557788944,RAN_MIN,33.2897680654734,1.5353110627957884,22.549404759861645
4,0.7737185929648241,DOR,38.23965664175122,0.8244449394362243,23.91884249556288
4,0.7737185929648241,VALIANT,38.26433858991245,0.9064898620431703,28.081056603610666
4,0.7737185929648241,RAN_MIN,32.06338596431263,1.467295358066129,16.753029069629253
4,0.7812060301507537,DOR,40.502501792775234,1.0573270369665693,18.15032265718921
4,0.7812060301507537,VALIANT,36.89686311668683,1.2881477676593347,28.95352508012924
4,0.7812060301507537,RAN_MIN,34.24809505915222,0.9268340191224007,23.991742256955842
4,0.7886934673366834,DOR,38.12810650323912,0.7733910068346613,23.47368905347665
4,0.7886934673366834,VALIANT,38.71952343317104,1.225196637717612,16.319953277930537
4,0.7886934673366834,RAN_MIN,35.05426551016227,0.9137623182983559,24.018257111854233
4,0.796180904522613,DOR,39.03859336996635,1.351573869274991,28.756352917114075
4,0.796180904522613,VALIANT,35.51569761462053,1.3282539994238465,30.660437418568684
4,0.796180904522613,RAN_MIN,32.93784506726251,0.634193176831142,18.931778151938236
4,0.8036683417085427,DOR,38.326754007009754,1.101292234946387,24.20534480777355
4,0.8036683417085427,VALIANT,39.533471638893836,1.0961569297051361,25.905514352170595
4,0.8036683417085427,RAN_MIN,35.444656563837256,1.1696752097670762,27.09889219352129
4,0.8111557788944723,DOR,39.72662338422256,0.8054541139092014,30.798216908118583
4,0.8111557788944723,VALIANT,38.67605943017374,0.7875480504487112,29.92950945515242
4,0.8111557788944723,RAN_MIN,37.205930162713884,1.1664222769064643,31.595290570944673
4,0.818643216080402,DOR,41.76801968952937,1.113356225408835,19.610526557326082
4,0.818643216080402,VALIANT,37.15702505055412,1.024479614966943,18.396914210100476
4,0.818643216080402,RAN_MIN,34.31746618437027,1.1066729118812824,23.547641790557794
4,0.8261306532663316,DOR,39.49367087229273,0.6727120097364614,23.519186852866127
4,0.8261306532663316,VALIANT,38.86539400918613,0.9944104688836296,25.266230890456228
4,0.8261306532663316,RAN_MIN,35.58106720779428,0.6932599666363529,24.878147583122868
4,0.8336180904522613,DOR,39.75082787455512,1.0005788665403963,17.452283872005918
4,0.8336180904522613,VALIANT,38.12494087694597,1.0316540805107874,23.896074251604873
4,0.8336180904522613,RAN_MIN,34.8963996402882,1.0230953640114813,28.663843932726564
4,0.8411055276381909,DOR,38.68400759954173,1.2964358175206998,17.59795260669908
4,0.8411055276381909,VALIANT,40.30963657439616,1.15919993509944,33.39217416685949
